restaurant,menu_name,menu_category,weight_g,price_krw,calorie_kcal,protein_g,sugar_g,saturated_fat_g,sodium_mg,caffeine_mg,nutrition_basis
뚜레쥬르,리얼 초코칩 머핀,디저트·스낵,140,,540,6,46,6,490,,
뚜레쥬르,미니 마들렌,디저트·스낵,192,,820,8,71,20,330,,
뚜레쥬르,허니 카스테라,디저트·스낵,215,,300,8,39,1.9,130,,
뚜레쥬르,녹차 카스테라,디저트·스낵,215,,296,8,36,2.2,194,,
뚜레쥬르,B.E.L.T 샌드위치,델리,236,,430,19,9,6,990,,
뚜레쥬르,통밀후레쉬 샌드위치,델리,230,,225,8,7,4.3,500,,
뚜레쥬르,함박미니버거 샌드위치,델리,228,,320,13,11,8,810,,
뚜레쥬르,햄&포테이토샐러드 샌드위치,델리,330,,680,21,19,10,1170,,
뚜레쥬르,TLJ오리지널BELT 샌드위치,델리,215,,410,15,5,4.6,780,,
뚜레쥬르,NEW 아삭 햄치즈 패스트리,델리,219,,460,13,11,18,880,,
뚜레쥬르,바질치킨 통밀 샌드위치,델리,190,,180,8,7,1.8,280,,
뚜레쥬르,통밀 크랜베리치킨 샌드위치,델리,242,,300,10,9,3.5,520,,
뚜레쥬르,V.E.L.T 샌드위치,델리,288,,515,20,11,8,1120,,
뚜레쥬르,반숙란 샌드위치,델리,279,,615,28,13,10,1020,,
뚜레쥬르,햄치즈 토마토 치아바타,델리,167,,340,16,5,6,620,,
뚜레쥬르,레드타코치킨 샌드위치,델리,249,,445,18,14,8,960,,
뚜레쥬르,에그쏙!텐더 샌드위치,델리,212,,400,13,11,4.9,660,,
뚜레쥬르,에그튜나 샌드위치,델리,288,,670,28,12,10,1170,,
뚜레쥬르,고단백저당 치킨페스토 곡물 샌드위치,델리,262,,605,36,11,9,1240,,
뚜레쥬르,크랜베리치킨 샌드위치,델리,263,,560,17,12,6,890,,
뚜레쥬르,크리미크랩 샌드위치,델리,261,,530,12,17,10,1340,,
뚜레쥬르,촉촉 반숙란,델리,100,,70,6,1,1.5,160,,
뚜레쥬르,쉬림프 에그마요 샌드위치,델리,252,,515,20,14,7,860,,
뚜레쥬르,쉬림프 아삭 패스트리,델리,186,,500,15,10,13,640,,
뚜레쥬르,에그마요 소금버터롤,델리,123,,350,11,8,9,630,,
뚜레쥬르,잠봉뵈르 소금버터롤,델리,121,,365,16,9,10,670,,
뚜레쥬르,고소한 햄치즈 에그 샌드위치,델리,250,,590,22,13,10,1200,,
뚜레쥬르,베이컨 감자 스프,델리,180,,255,6,8,16,470,,
뚜레쥬르,양송이 크림 스프,델리,180,,240,3,7,16,350,,
뚜레쥬르,기본좋은 베이글 샌드위치 (저당),델리,226,,425,17,8,5,970,,
뚜레쥬르,쉬림프 에그 샐러드 S,델리,183,,230,11,4,3.3,260,,
뚜레쥬르,콥 볼 샐러드 S,델리,165,,175,10,2,3.4,380,,
뚜레쥬르,리코타 그릴치킨 샐러드 S,델리,172,,160,7,6,6,160,,
뚜레쥬르,콥 볼 샐러드 R,델리,306,,310,20,3,7,670,,
뚜레쥬르,리코타 그릴치킨 샐러드 R,델리,304,,300,13,10,11,260,,
뚜레쥬르,보양삼계죽,델리,270,,55,3,0,0.6,220,,
뚜레쥬르,통단팥죽,델리,270,,115,4,6,0,140,,
뚜레쥬르,바질치킨 곡물 샌드위치,델리,241,,510,24,7,6,840,,
뚜레쥬르,베리 리코타 토스트(1/2),델리,105,,310,9,18,6,340,,
뚜레쥬르,베리 리코타 토스트,델리,210,,622,17,35,13,680,,
뚜레쥬르,치즈오믈렛 핫샌드,델리,189,,550,16,14,10,530,,
뚜레쥬르,불고기 파로곡물 볼샐러드 R,델리,336,,260,13,8,2.8,490,,
뚜레쥬르,불고기 파로곡물 볼샐러드 S,델리,172,,130,7,4,1.4,250,,
뚜레쥬르,멕시칸 타코 샐러드,델리,245,,310,11,9,4.9,840,,
뚜레쥬르,타코미트 립 샌드위치,델리,221,,530,19,6,9,940,,
뚜레쥬르,쉬림프 스프링누들 샐러드,델리,262,,430,10,9,3.1,360,,
뚜레쥬르,아몬드 치킨 브라운샌드(1/2),델리,144,,315,13,5,2.8,570,,
뚜레쥬르,통밀그릭치킨 샌드위치,델리,272,,305,9,11,3.5,460,,
뚜레쥬르,촉촉 에그 브라운샌드(1/2),델리,143,,360,14,7,4.8,680,,
