restaurant,menu_name,menu_category,weight_g,price_krw,calorie_kcal,protein_g,sugar_g,saturated_fat_g,sodium_mg,caffeine_mg,nutrition_basis,total_weight_g
도미노피자,무진장 슈림프 스테이크 트리플 치즈 버스트(오) L,피자,150,,380,17,6,7,880,,per_serving,1334
도미노피자,무진장 슈림프 스테이크 더블 크러스트 L,피자,150,,410,17,6,10,800,,per_serving,1074
도미노피자,무진장 슈림프 스테이크 더블 크러스트 M,피자,150,,385,16,7,9,880,,per_serving,627
도미노피자,무진장 슈림프 스테이크 트리플 치즈 버스트(나) L,피자,150,,370,21,6,8,860,,per_serving,1175
도미노피자,무진장 슈림프 스테이크 하이 프로틴 도우(오) L,피자,150,,355,19,7,5,670,,per_serving,1151
도미노피자,무진장 슈림프 스테이크 하이 프로틴 도우(오) M,피자,150,,340,18,6,4,730,,per_serving,680
도미노피자,무진장 슈림프 스테이크 씬 L,피자,150,,370,24,6,7,810,,per_serving,805
도미노피자,무진장 슈림프 스테이크 씬 M,피자,150,,370,25,6,7,930,,per_serving,482
도미노피자,무진장 슈림프 스테이크 나폴리 L,피자,150,,355,20,6,6,820,,per_serving,968
도미노피자,무진장 슈림프 스테이크 나폴리 M,피자,150,,355,19,6,6,900,,per_serving,515
도미노피자,무진장 슈림프 스테이크 고구마쥬 엣지(오) L,피자,150,,365,15,8,6,800,,per_serving,1242
도미노피자,무진장 슈림프 스테이크 고구마쥬 엣지(오) M,피자,150,,360,23,8,6,710,,per_serving,760
도미노피자,무진장 슈림프 스테이크 고구마쥬 엣지(하) L,피자,150,,355,17,9,5,640,,per_serving,1266
도미노피자,무진장 슈림프 스테이크 고구마쥬 엣지(하) M,피자,150,,340,17,9,4,690,,per_serving,757
도미노피자,무진장 슈림프 스테이크 오리지널 L,피자,150,,365,16,6,5,860,,per_serving,1127
도미노피자,무진장 슈림프 스테이크 오리지널 M,피자,150,,360,25,6,5,760,,per_serving,683
도미노피자,무진장 슈림프 스테이크 하이 프로틴 도우(나) L,피자,150,,355,20,6,6,800,,per_serving,957
도미노피자,무진장 슈림프 스테이크 트리플 치즈 버스트(나/하) L,피자,150,,370,21,6,8,840,,per_serving,1164
도미노피자,무진장 슈림프 스테이크 더블 치즈 엣지 하이 프로틴 도우(오) L,피자,150,,370,20,6,7,730,,per_serving,1316
도미노피자,무진장 슈림프 스테이크 더블 치즈 엣지 하이 프로틴 도우(오) M,피자,150,,360,20,6,6,800,,per_serving,801
도미노피자,무진장 슈림프 스테이크 더블 치즈 엣지 오리지널 L,피자,150,,380,17,5,7,900,,per_serving,1292
도미노피자,무진장 슈림프 스테이크 더블 치즈 엣지 오리지널 M,피자,150,,375,25,5,7,830,,per_serving,804
도미노피자,무진장 슈림프 스테이크+랍스터 슈림프 트리플 치즈 버스트(오) L,피자,150,,375,17,5,7,770,,per_serving,1260
도미노피자,무진장 슈림프 스테이크+랍스터 슈림프 더블 크러스트 L,피자,150,,410,16,4,10,700,,per_serving,994
도미노피자,무진장 슈림프 스테이크+랍스터 슈림프 더블 크러스트 M,피자,150,,380,15,5,9,770,,per_serving,609
도미노피자,무진장 슈림프 스테이크+랍스터 슈림프 트리플 치즈 버스트(나) L,피자,150,,370,20,5,8,780,,per_serving,1089
도미노피자,무진장 슈림프 스테이크+랍스터 슈림프 하이 프로틴 도우(오) L,피자,150,,350,18,5,5,570,,per_serving,1071
도미노피자,무진장 슈림프 스테이크+랍스터 슈림프 하이 프로틴 도우(오) M,피자,150,,330,18,5,4,620,,per_serving,662
도미노피자,무진장 슈림프 스테이크+랍스터 슈림프 씬 L,피자,150,,365,22,5,8,710,,per_serving,721
